X Y Z
322 156 933
323 156 934
324 156 935
325 156 935
326 156 935
327 156 935
328 156 935
329 156 934
330 156 934
331 156 932
332 156 931
333 156 930
334 156 929
335 156 928
336 156 927
337 156 927
338 156 927
339 156 927
316 157 928
317 157 929
318 157 929
319 157 930
320 157 931
321 157 932
322 157 932
323 157 933
324 157 934
325 157 935
326 157 934
327 157 934
328 157 934
329 157 934
330 157 932
331 157 932
332 157 931
333 157 930
334 157 929
335 157 928
336 157 927
337 157 927
338 157 927
339 157 927
316 158 927
317 158 928
318 158 928
320 158 929
321 158 930
322 158 931
323 158 932
324 158 933
325 158 933
326 158 934
327 158 934
328 158 934
329 158 933
330 158 932
331 158 931
332 158 931
333 158 930
334 158 929
335 158 928
336 158 928
337 158 927
338 158 927
339 158 927
316 159 926
317 159 926
318 159 927
319 159 928
320 159 929
322 159 930
323 159 930
324 159 931
325 159 932
326 159 932
327 159 933
328 159 933
329 159 932
330 159 932
331 159 931
332 159 930
333 159 930
334 159 929
335 159 928
336 159 928
337 159 927
338 159 927
316 160 925
317 160 925
318 160 925
319 160 926
320 160 927
321 160 928
322 160 929
323 160 930
324 160 930
326 160 931
327 160 932
328 160 932
329 160 931
330 160 931
331 160 930
332 160 930
333 160 930
334 160 929
335 160 928
336 160 928
337 160 928
338 160 927
316 161 924
317 161 924
318 161 924
319 161 924
320 161 926
321 161 927
322 161 927
323 161 929
324 161 930
325 161 930
326 161 930
327 161 931
328 161 931
329 161 931
330 161 930
331 161 930
332 161 929
333 161 930
334 161 929
335 161 928
336 161 928
337 161 928
316 162 923
317 162 923
318 162 923
319 162 923
320 162 924
321 162 926
322 162 927
323 162 928
324 162 928
325 162 929
326 162 930
327 162 930
328 162 930
329 162 930
330 162 930
331 162 930
332 162 930
333 162 929
334 162 929
335 162 928
336 162 928
317 163 923
318 163 923
319 163 923
320 163 924
321 163 925
322 163 926
323 163 927
324 163 928
325 163 928
326 163 929
327 163 929
328 163 929
329 163 929
330 163 929
331 163 929
332 163 929
333 163 929
334 163 928
335 163 928
336 163 928
318 164 922
319 164 923
320 164 923
321 164 924
322 164 926
323 164 927
324 164 927
325 164 927
326 164 928
327 164 928
328 164 928
329 164 929
330 164 929
331 164 928
332 164 928
333 164 928
334 164 928
335 164 928
319 165 923
320 165 924
321 165 925
322 165 925
323 165 926
324 165 927
325 165 927
326 165 927
327 165 928
328 165 928
329 165 928
330 165 928
331 165 928
332 165 928
333 165 928
334 165 927
335 165 927
319 166 923
320 166 924
321 166 925
322 166 926
323 166 926
324 166 927
325 166 927
326 166 927
327 166 927
328 166 927
329 166 928
330 166 928
331 166 927
332 166 927
333 166 927
334 166 927
335 166 927
320 167 925
321 167 925
322 167 926
323 167 927
324 167 927
325 167 927
326 167 927
327 167 927
328 167 927
329 167 927
330 167 927
331 167 927
332 167 927
333 167 927
334 167 927
320 168 926
321 168 926
322 168 927
323 168 927
324 168 927
325 168 927
326 168 927
327 168 927
328 168 927
329 168 927
330 168 927
331 168 927
332 168 927
333 168 927
320 169 927
321 169 927
322 169 927
323 169 927
324 169 927
325 169 927
326 169 927
327 169 927
328 169 927
329 169 927
330 169 927
331 169 927
332 169 927
320 170 927
321 170 927
322 170 927
323 170 928
324 170 928
325 170 928
326 170 927
327 170 927
328 170 927
329 170 927
330 170 927
331 170 927
321 171 928
322 171 928
323 171 928
324 171 928
325 171 928
326 171 928
327 171 927
328 171 927
329 171 927
330 171 927
325 172 928
326 172 928
327 172 928
